Réseau,Station,Trafic,Ville,Arrondissement pour Paris,Year,ArRGeopoint
Métro,victor hugo,4005276,Paris,16.0,2018,"48.55674231893486, 3.010027650942237"
Métro,victor hugo,4005276,Paris,16.0,2018,"48.556778312319665, 3.00989214893758"
Métro,victor hugo,4005276,Paris,16.0,2018,"48.88001028161782, 2.2310704299173967"
Métro,victor hugo,4005276,Paris,16.0,2018,"48.83904208536883, 2.246253470069193"
Métro,victor hugo,4005276,Paris,16.0,2018,"48.879820319718945, 2.2323004364639085"
Métro,victor hugo,4005276,Paris,16.0,2018,"48.81478608585995, 3.0819526902455"
Métro,edgar quinet,2364420,Paris,14.0,2018,"48.84098044631447, 2.3253749636089105"
Métro,edgar quinet,2364420,Paris,14.0,2018,"48.84090350168456, 2.3252865779432965"
Métro,edgar quinet,2364420,Paris,14.0,2018,"48.79782763496366, 2.499033509673814"
Métro,edgar quinet,2364420,Paris,14.0,2018,"48.88668807750459, 2.230399050646965"
Métro,edgar quinet,2364420,Paris,14.0,2018,"48.79789981117729, 2.499087271699025"
Métro,blanche,4120807,Paris,9.0,2018,"48.8832739616544, 2.3328861403649945"
Métro,blanche,4120807,Paris,9.0,2018,"48.883766354463546, 2.3324843754343627"
Métro,blanche,4120807,Paris,9.0,2018,"48.883526668022824, 2.333046539691098"
Métro,blanche,4120807,Paris,9.0,2018,"48.88326101611551, 2.3321772176615307"
Métro,blanche,4120807,Paris,9.0,2018,"48.883766354463546, 2.3324843754343627"
Métro,blanche,4120807,Paris,9.0,2018,"48.883787227514226, 2.3330022931888688"
Métro,temple,1258217,Paris,2.0,2018,"48.86668483217728, 2.361589378332189"
Métro,temple,1258217,Paris,2.0,2018,"48.94859388709087, 2.2454986541342277"
Métro,temple,1258217,Paris,2.0,2018,"48.9487717512506, 2.2451820402183205"
Métro,temple,1258217,Paris,2.0,2018,"48.94378654440436, 2.1660022679271416"
Métro,temple,1258217,Paris,2.0,2018,"48.8667566294208, 2.3615612345263557"
Métro,temple,1258217,Paris,2.0,2018,"48.944135997142546, 2.1658191812733145"
Métro,danube,566268,Paris,19.0,2018,"48.881949214907024, 2.3932284712274914"
Métro,michel bizot,2009808,Paris,12.0,2018,"48.837000553937266, 2.4022804270646896"
Métro,michel bizot,2009808,Paris,12.0,2018,"48.83671665219351, 2.4030602531606755"
Métro,michel bizot,2009808,Paris,12.0,2018,"48.83700320772689, 2.4028117373024496"
Métro,michel bizot,2009808,Paris,12.0,2018,"48.83707743102207, 2.4023667399880035"
RER,rueil-malmaison,7052357,Rueil-Malmaison,,2018,"48.88771355554943, 2.172450967163562"
RER,rueil-malmaison,7052357,Rueil-Malmaison,,2018,"48.88764199282786, 2.172506655414843"
RER,rueil-malmaison,7052357,Rueil-Malmaison,,2018,"48.88762179281919, 2.172186489963338"
RER,rueil-malmaison,7052357,Rueil-Malmaison,,2018,"48.887588320766625, 2.1725484215028548"
RER,rueil-malmaison,7052357,Rueil-Malmaison,,2018,"48.887758235109196, 2.172409343798963"
Métro,nationale,2970029,Paris,13.0,2018,"48.8329448794165, 2.3623159269572263"
Métro,nationale,2970029,Paris,13.0,2018,"48.832900712696244, 2.3624663213666097"
Métro,nationale,2970029,Paris,13.0,2018,"48.83318160405331, 2.3628579580876203"
Métro,nationale,2970029,Paris,13.0,2018,"48.83323527966245, 2.362804171593507"
Métro,botzaris,1016993,Paris,19.0,2018,"48.87943610158756, 2.3889081111850454"
Métro,botzaris,1016993,Paris,19.0,2018,"48.87942270606271, 2.389808193790908"
Métro,botzaris,1016993,Paris,19.0,2018,"48.87953499125476, 2.388900951315739"
Métro,botzaris,1016993,Paris,19.0,2018,"48.87925170471519, 2.3897829269460384"
Métro,botzaris,1016993,Paris,19.0,2018,"48.8794629406532, 2.388880525771055"
Métro,botzaris,1016993,Paris,19.0,2018,"48.87973425405678, 2.3891773190190255"
Métro,ledru-rollin,3977633,Paris,12.0,2018,"48.851192742209, 2.3759249137356906"
Métro,ledru-rollin,3977633,Paris,12.0,2018,"48.851337766784695, 2.376141223318592"
Métro,dugommier,2836152,Paris,12.0,2018,"48.83902702229625, 2.3886189054196687"
Métro,dugommier,2836152,Paris,12.0,2018,"48.83887790623979, 2.387598807357597"
Métro,dugommier,2836152,Paris,12.0,2018,"48.83846861542725, 2.388461961104406"
Métro,dugommier,2836152,Paris,12.0,2018,"48.83895109403165, 2.3896007705991944"
Métro,dugommier,2836152,Paris,12.0,2018,"48.83903652831517, 2.3895997700798097"
RER,vincennes,6980574,Vincennes,,2018,"48.84739112120556, 2.4324400378490414"
RER,vincennes,6980574,Vincennes,,2018,"48.8473520703154, 2.432739434852834"
RER,vincennes,6980574,Vincennes,,2018,"48.84730112604883, 2.432427391199581"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.9144056769072, 2.404024818666585"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.91525744977409, 2.4035102140426257"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.91437591538132, 2.4034657402265664"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.91470775287993, 2.404187821795194"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.91437445426658, 2.4049802821660853"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.914183849767966, 2.4046277090495436"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.914109467957175, 2.4041373651207745"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.91475665504902, 2.4040753772718544"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.91426064316084, 2.403794525718573"
Métro,fort d'aubervilliers,4165208,Aubervilliers,,2018,"48.91414937115058, 2.4049282783326125"
RER,les baconnets,1888141,Antony,,2018,"48.74098352912763, 2.2835300787239783"
RER,les baconnets,1888141,Antony,,2018,"48.73984118581652, 2.2880334003809035"
RER,les baconnets,1888141,Antony,,2018,"48.739796460244214, 2.288074806879002"
RER,les baconnets,1888141,Antony,,2018,"48.73989154836205, 2.2881831181841057"
RER,les baconnets,1888141,Antony,,2018,"48.741487668984405, 2.28360475851952"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.88175748078745, 2.3666271466855857"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.80074902077429, 2.6293231577217555"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.88198085564852, 2.3663517112504886"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.8811673443149, 2.363879907852037"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.88089501161633, 2.3650968074522214"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.88083895770338, 2.364702057328793"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.80059739615394, 2.6297326663234566"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.88118341151085, 2.364365143550256"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.88120621181238, 2.3644248624936774"
Métro,louis blanc,2439575,Paris,10.0,2018,"48.881241820739106, 2.364356249189078"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.87962496689742, 2.3563038701720416"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.881422645383765, 2.357795224218518"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.88194246660573, 2.357461551375702"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.87919915511085, 2.3557228186248684"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.88121332540486, 2.357334190116306"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.88146607265464, 2.3575083366296945"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.87968001222302, 2.3573428849248446"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.879591707396514, 2.356808788205409"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.88138469920877, 2.3574275258053436"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.88092680265249, 2.35756953234826"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.88039890799193, 2.353062681927884"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.881964554272464, 2.3557145144036298"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.8807994410407, 2.357298390710276"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.87970181694532, 2.3572164888604563"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.879510553117, 2.356768884572096"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.88123328645028, 2.3577021090741264"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.880838923532714, 2.3579524145556943"
Métro,gare du nord,45793828,Paris,10.0,2018,"48.881117551402426, 2.357921708015718"
Métro,saint-placide,3376988,Paris,6.0,2018,"48.84700665157568, 2.3270548150663117"
Métro,saint-placide,3376988,Paris,6.0,2018,"48.847041473595674, 2.326849962671852"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.709260112769876, 2.4324045796699703"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.70361214820196, 2.3715312863565456"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.66856661636274, 2.5291973497705498"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.70851029974208, 2.431719603922735"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.890579578553634, 2.359808478084024"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.89060729277303, 2.3599458831780327"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.7086002411815, 2.431718625862085"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.7094676890371, 2.43255182421723"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.94295171500019, 2.4400116451318894"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.94304794361826, 2.4413621419153695"
Métro,marx dormoy,3616802,Paris,18.0,2018,"48.70363171099112, 2.371830017742104"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.8368751615007, 2.352281343948716"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.836262526147515, 2.3520845968364004"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.83589170667656, 2.352531165362204"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.83640861279014, 2.350829369843924"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.83691290381101, 2.3526078548870455"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.837249548924504, 2.3516636002156717"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.835841622330754, 2.352416801898275"
Métro,les gobelins,3595435,Paris,13.0,2018,"48.83644266220068, 2.3504747206432657"
Métro,etienne marcel,2907953,Paris,1.0,2018,"48.856360626512014, 2.418086241728029"
Métro,etienne marcel,2907953,Paris,1.0,2018,"48.86370301201067, 2.348976196879108"
Métro,etienne marcel,2907953,Paris,1.0,2018,"48.78076617698226, 2.0422806275629273"
Métro,etienne marcel,2907953,Paris,1.0,2018,"48.86370301201067, 2.348976196879108"
Métro,etienne marcel,2907953,Paris,1.0,2018,"48.7809858295621, 2.0427529498050228"
Métro,etienne marcel,2907953,Paris,1.0,2018,"48.89160728580032, 2.4056496195376296"
Métro,saint-jacques,2324865,Paris,13.0,2018,"48.83285722652648, 2.337096538905495"
Métro,saint-jacques,2324865,Paris,13.0,2018,"48.832916006205444, 2.337154370925007"
Métro,montgallet,1690677,Paris,12.0,2018,"48.84459071593369, 2.389725483567128"
Métro,montgallet,1690677,Paris,12.0,2018,"48.84400507569525, 2.390400013635364"
Métro,montgallet,1690677,Paris,12.0,2018,"48.8440641552688, 2.3905219564249194"
Métro,montgallet,1690677,Paris,12.0,2018,"48.84400155102459, 2.390590818373529"
Métro,les agnettes,2448699,Asnières sur Seine,,2018,"48.92356203732717, 2.2873757468394946"
Métro,les agnettes,2448699,Asnières sur Seine,,2018,"48.92305566272654, 2.2861558331478795"
Métro,les agnettes,2448699,Asnières sur Seine,,2018,"48.922922094587044, 2.2856240763754405"
Métro,les agnettes,2448699,Asnières sur Seine,,2018,"48.92308777795009, 2.286263202479002"
Métro,les agnettes,2448699,Asnières sur Seine,,2018,"48.92341014207766, 2.287541590022094"
Métro,les agnettes,2448699,Asnières sur Seine,,2018,"48.9230931922891, 2.2856626678323377"
RER,neuilly-plaisance,5904235,Neuilly-sur-Seine,,2018,"48.85258214589076, 2.514601862962047"
RER,neuilly-plaisance,5904235,Neuilly-sur-Seine,,2018,"48.8525548349503, 2.514520349049827"
RER,fontenay-sous-bois,2729214,Fontenay-sous-Bois,,2018,"48.843774989968104, 2.4634645620361653"
RER,fontenay-sous-bois,2729214,Fontenay-sous-Bois,,2018,"48.843820138807956, 2.463504974716977"
RER,fontenay-sous-bois,2729214,Fontenay-sous-Bois,,2018,"48.8437576605729, 2.4636112178940737"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87662620008669, 2.4077975794210666"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87735148526872, 2.408975548478578"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.876427886461265, 2.407704393345868"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87699399408148, 2.4094295461236483"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87713343621937, 2.4085280807907146"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87714404525401, 2.4088551909912614"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87672140895783, 2.4070465992005334"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87723143065903, 2.406522676398227"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87663999702133, 2.4069512666208994"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87672646940862, 2.4080691293816745"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.876675702064006, 2.4068971401621364"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87656859901437, 2.4070619733807948"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87727678189895, 2.408417375703097"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87723143065903, 2.406522676398227"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.877103367942034, 2.4060878283413625"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.876753987052766, 2.4081778927198836"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.87722262303514, 2.408377086977635"
Métro,porte des lilas,3868367,Paris,20.0,2018,"48.877076274085624, 2.409701304991981"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89459253382688, 2.3115319976777946"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.8942230403773, 2.316106021333837"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89464071672563, 2.313659095711831"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89489961344695, 2.311759806703687"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89427511824707, 2.315776631877026"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89430373979238, 2.316064043587774"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89433348426063, 2.313404000186253"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89428867783784, 2.313431869544054"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89451904249389, 2.3128287027007666"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89443128800388, 2.3132083507588095"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.894887032959076, 2.312701091139916"
Métro,porte de clichy,4410686,Paris,17.0,2018,"48.89389330889227, 2.311923139578824"
Métro,tuileries,2682811,Paris,1.0,2018,"48.6072728998174, 2.255694048759478"
Métro,tuileries,2682811,Paris,1.0,2018,"48.864477839300996, 2.329678094711641"
Métro,tuileries,2682811,Paris,1.0,2018,"48.86455016356337, 2.3297453212172794"
Métro,tuileries,2682811,Paris,1.0,2018,"48.65029853036221, 2.393946855744282"
Métro,tuileries,2682811,Paris,1.0,2018,"48.607236157705124, 2.25557249008038"
Métro,gambetta,7137504,Paris,20.0,2018,"48.89210415949381, 2.243425865230165"
Métro,gambetta,7137504,Paris,20.0,2018,"48.66133086098637, 2.556323829233557"
Métro,gambetta,7137504,Paris,20.0,2018,"48.81462724252509, 2.4028909495744215"
Métro,gambetta,7137504,Paris,20.0,2018,"48.917455879944534, 2.522852413481607"
Métro,gambetta,7137504,Paris,20.0,2018,"48.91812453159315, 2.5236513503162885"
Métro,gambetta,7137504,Paris,20.0,2018,"48.88526818256394, 2.7337769070363698"
Métro,gambetta,7137504,Paris,20.0,2018,"48.86503256445036, 2.398537305704572"
Métro,gambetta,7137504,Paris,20.0,2018,"48.86501039725967, 2.3977060431935087"
Métro,gambetta,7137504,Paris,20.0,2018,"48.813964410189705, 3.0865814233253768"
Métro,gambetta,7137504,Paris,20.0,2018,"48.864839052337366, 2.3976126043518535"
Métro,gambetta,7137504,Paris,20.0,2018,"48.84791474262583, 2.241328360018061"
Métro,gambetta,7137504,Paris,20.0,2018,"48.93136836228384, 2.0456369386489004"
Métro,gambetta,7137504,Paris,20.0,2018,"48.975160961311964, 2.2487603921078336"
Métro,gambetta,7137504,Paris,20.0,2018,"48.692512173313595, 2.612075340265727"
Métro,gambetta,7137504,Paris,20.0,2018,"48.63627913296578, 2.229589534113939"
Métro,gambetta,7137504,Paris,20.0,2018,"48.980488340512, 2.313932642502504"
Métro,gambetta,7137504,Paris,20.0,2018,"48.84856300625857, 2.241441568605382"
Métro,gambetta,7137504,Paris,20.0,2018,"48.915111857390464, 2.5281815847192353"
Métro,gambetta,7137504,Paris,20.0,2018,"48.53749482947405, 2.661039761062444"
Métro,gambetta,7137504,Paris,20.0,2018,"48.86488271294277, 2.3973531025635375"
Métro,gambetta,7137504,Paris,20.0,2018,"48.864972676056084, 2.397358877566647"
Métro,gambetta,7137504,Paris,20.0,2018,"48.86503256445036, 2.398537305704572"
Métro,gambetta,7137504,Paris,20.0,2018,"48.98029044178933, 2.3139215930207193"
Métro,gambetta,7137504,Paris,20.0,2018,"49.035682653198485, 1.5819968180727402"
Métro,gambetta,7137504,Paris,20.0,2018,"48.84840078919971, 2.2413894205535705"
Métro,gambetta,7137504,Paris,20.0,2018,"48.78473743834749, 2.2935183728356203"
Métro,gambetta,7137504,Paris,20.0,2018,"48.89700750552024, 2.163928156039039"
Métro,gambetta,7137504,Paris,20.0,2018,"48.97504842862534, 2.2494587053335167"
Métro,gambetta,7137504,Paris,20.0,2018,"48.96287286140575, 2.8850514371424065"
Métro,gambetta,7137504,Paris,20.0,2018,"48.814483145856386, 2.402851744823981"
Métro,gambetta,7137504,Paris,20.0,2018,"48.81460905402884, 2.4010526914147508"
Métro,gambetta,7137504,Paris,20.0,2018,"48.894233447864586, 2.5132724663625194"
Métro,gambetta,7137504,Paris,20.0,2018,"48.89519783041194, 2.51379538004633"
Métro,gambetta,7137504,Paris,20.0,2018,"48.813721505472444, 3.0866899612868584"
Métro,gambetta,7137504,Paris,20.0,2018,"48.85107277929186, 2.4623673428700927"
Métro,gambetta,7137504,Paris,20.0,2018,"48.99094409712317, 1.915133037481376"
Métro,gambetta,7137504,Paris,20.0,2018,"49.00555687206369, 1.9150602310074623"
Métro,gambetta,7137504,Paris,20.0,2018,"48.81406632423072, 2.402230083992655"
Métro,gambetta,7137504,Paris,20.0,2018,"48.887889951160155, 2.1997236990148403"
Métro,gambetta,7137504,Paris,20.0,2018,"48.64439168848454, 1.8296025980968387"
Métro,gambetta,7137504,Paris,20.0,2018,"48.63626298657244, 2.2298747862170263"
Métro,gambetta,7137504,Paris,20.0,2018,"49.03572281178954, 1.5823513510983842"
Métro,gambetta,7137504,Paris,20.0,2018,"48.89341709154416, 2.4612345190197433"
Métro,gambetta,7137504,Paris,20.0,2018,"48.785069229257374, 2.293350551869822"
Métro,gambetta,7137504,Paris,20.0,2018,"48.914659755457976, 2.5275580455680244"
Métro,gambetta,7137504,Paris,20.0,2018,"48.661251778537505, 2.5568268921592643"
Métro,gambetta,7137504,Paris,20.0,2018,"49.005599232877714, 1.914772292376714"
Métro,gambetta,7137504,Paris,20.0,2018,"48.81409391679699, 2.402352330914856"
Métro,gambetta,7137504,Paris,20.0,2018,"49.00400920205285, 2.8297025304921917"
Métro,gambetta,7137504,Paris,20.0,2018,"49.00408123470165, 2.8297706322304865"
Métro,porte de montreuil,4735534,Paris,20.0,2018,"48.85335357333914, 2.4100790794815614"
